timestamp_ms,price,size,side,is_buyer_maker,event_flags
3924408788,2286.47000000,0.00220000,BUY,false,
3924408789,2286.47000000,0.00220000,BUY,false,
3924408790,2286.47000000,0.00220000,BUY,false,
3924408791,2286.47000000,0.00220000,BUY,false,
3924408792,2286.47000000,0.00220000,BUY,false,
3924408793,2286.48000000,0.00230000,BUY,false,
3924408794,2286.49000000,0.00240000,BUY,false,
3924408795,2286.50000000,0.00240000,BUY,false,
3924408796,2286.50000000,0.00230000,BUY,false,
3924408797,2286.50000000,0.00230000,BUY,false,
3924408798,2286.50000000,0.00230000,BUY,false,
3924408799,2286.51000000,0.13410000,BUY,false,LARGE
3924408800,2286.51000000,0.00220000,BUY,false,
3924408801,2286.51000000,0.00240000,BUY,false,
3924408802,2286.51000000,0.18670000,BUY,false,LARGE
3924408803,2286.51000000,0.13410000,BUY,false,LARGE
3924408804,2286.51000000,0.13410000,BUY,false,LARGE
3924408805,2286.51000000,0.13410000,BUY,false,LARGE
3924408806,2286.51000000,0.13410000,BUY,false,LARGE
3924408807,2286.51000000,0.13410000,BUY,false,LARGE
3924408808,2286.51000000,0.13410000,BUY,false,LARGE
3924408809,2286.51000000,0.13410000,BUY,false,LARGE
3924408810,2286.51000000,0.13410000,BUY,false,LARGE
3924408811,2286.51000000,0.03960000,BUY,false,
3924408812,2286.52000000,0.03430000,BUY,false,
3924408813,2286.52000000,0.00220000,BUY,false,
3924408814,2286.52000000,0.00240000,BUY,false,
3924408815,2286.52000000,0.00220000,BUY,false,
3924408816,2286.52000000,0.00220000,BUY,false,
3924408817,2286.52000000,0.00220000,BUY,false,
3924408818,2286.53000000,0.00230000,BUY,false,
3924408819,2286.53000000,0.00220000,BUY,false,
3924408820,2286.53000000,0.00240000,BUY,false,
3924408821,2286.53000000,0.00220000,BUY,false,
3924408822,2286.54000000,0.00240000,BUY,false,
3924408823,2286.54000000,0.00220000,BUY,false,
3924408824,2286.54000000,0.00450000,BUY,false,
3924408825,2286.54000000,0.00230000,BUY,false,
3924408826,2286.54000000,0.00230000,BUY,false,
3924408827,2286.54000000,0.00230000,BUY,false,
3924408828,2286.54000000,0.00230000,BUY,false,
3924408829,2286.54000000,0.00220000,BUY,false,
3924408830,2286.54000000,0.00230000,BUY,false,
3924408831,2286.54000000,0.00230000,BUY,false,
3924408832,2286.54000000,0.00230000,BUY,false,
3924408833,2286.54000000,0.00450000,BUY,false,
3924408834,2286.54000000,0.00230000,BUY,false,
3924408835,2286.54000000,0.00230000,BUY,false,
3924408836,2286.54000000,0.00230000,BUY,false,
3924408837,2286.54000000,0.00230000,BUY,false,
3924408838,2286.54000000,0.00450000,BUY,false,
3924408839,2286.54000000,0.00220000,BUY,false,
3924408840,2286.54000000,0.00230000,BUY,false,
3924408841,2286.54000000,0.00230000,BUY,false,
3924408842,2286.54000000,0.00230000,BUY,false,
3924408843,2286.54000000,0.00220000,BUY,false,
3924408844,2286.55000000,0.03750000,BUY,false,
3924408845,2286.55000000,0.00220000,BUY,false,
3924408846,2286.55000000,0.00240000,BUY,false,
3924408847,2286.55000000,0.00230000,BUY,false,
3924408848,2286.55000000,0.00220000,BUY,false,
3924408849,2286.56000000,0.00220000,BUY,false,
3924408850,2286.56000000,0.00240000,BUY,false,
3924408851,2286.56000000,0.00230000,BUY,false,
3924408852,2286.56000000,0.00220000,BUY,false,
3924408853,2286.57000000,0.00220000,BUY,false,
3924408854,2286.57000000,0.00220000,BUY,false,
3924408855,2286.57000000,0.00240000,BUY,false,
3924408856,2286.57000000,0.00220000,BUY,false,
3924408857,2286.57000000,0.00220000,BUY,false,
3924408858,2286.57000000,0.00220000,BUY,false,
3924408859,2286.57000000,0.00220000,BUY,false,
3924408860,2286.59000000,0.00220000,BUY,false,
